公司代碼	簡稱	TSE 產業別	年月	轉投資名稱	地區	期末累計匯出金額(NTD)
2301	光寶科       	25	201212	光寶(廣州)精密模具  	2	354288
2301	光寶科       	25	201212	光寶力信科技(贛州)  	0	387277
2301	光寶科       	25	201212	光寶科技(江蘇)      	0	4239840
2301	光寶科       	25	201212	光寶科技(咸寧)      	2	188760
2301	光寶科       	25	201212	光寶科技(常州)      	0	522255
2301	光寶科       	25	201212	光寶科技(廣州)      	2	964128
2301	光寶科       	25	201212	光寶科技(廣州)投資  	2	871200
2301	光寶科       	25	201212	光寶科技(鷹潭)      	0	319440
2301	光寶科       	25	201212	光寶電子通訊(廣州)  	2	459122
2301	光寶科       	25	201212	光寶電源科技(東莞)  	2	463827
2301	光寶科       	25	201212	光寶數碼電子(東莞)  	2	87120
2301	光寶科       	25	201212	貝爾羅斯(北京)電子電	3	740026
2301	光寶科       	25	201212	貝爾羅斯(廣州)電子部	2	1325357
2301	光寶科       	25	201212	貝爾羅斯精密模具深圳	2	172352
2301	光寶科       	25	201212	東莞光寶電子        	2	1028016
2301	光寶科       	25	201212	東莞光寶電腦        	2	58080
2301	光寶科       	25	201212	東莞旭福電腦        	2	662141
2301	光寶科       	25	201212	東莞旭麗電子        	2	139392
2301	光寶科       	25	201212	東莞致力電腦        	2	333960
2301	光寶科       	25	201212	東莞致通電腦        	2	411497
2301	光寶科       	25	201212	南京光寶綠能科技    	0	21780
2301	光寶科       	25	201212	珠海光寶移動通信科技	2	450962
2301	光寶科       	25	201212	常州濱湖薄膜太陽能大	0	87033
2301	光寶科       	25	201212	凱明信息科技        	0	17424
2301	光寶科       	25	201212	晶品光電(常州)      	0	784081
2301	光寶科       	25	201212	源興電腦科技 (東莞) 	2	826740
2301	光寶科       	25	201212	廣州光寶計算        	2	68070
2301	光寶科       	25	201212	廣州光寶通信        	2	713222
2301	光寶科       	25	201212	廣州光寶電子        	2	1062864
2301	光寶科       	25	201212	寶威光電(惠州)      	2	254826
2301	光寶科       	25	201312	Guangzhou Engineerin	2	1991242
2301	光寶科       	25	201312	1	      	28570337
2301	光寶科       	25	201312	力信科技(惠州)      	2	143064
2301	光寶科       	25	201312	力銘電子(蘇州)      	0	122201
2301	光寶科       	25	201312	力寶電子(蘇州)      	0	178830
2301	光寶科       	25	201312	中寶科技(中國)      	0	886550
2301	光寶科       	25	201312	天津光寶電子        	3	1981972
2301	光寶科       	25	201312	光寶(廣州)精密模具  	2	363621
2301	光寶科       	25	201312	光寶力信科技(贛州)  	0	397479
2301	光寶科       	25	201312	光寶科技(江蘇)      	0	4351530
2301	光寶科       	25	201312	光寶科技(咸寧)      	2	193733
2301	光寶科       	25	201312	光寶科技(常州)      	0	536013
2301	光寶科       	25	201312	光寶科技(廣州)      	2	989526
2301	光寶科       	25	201312	光寶科技(廣州)投資  	2	894150
2301	光寶科       	25	201312	光寶科技(鷹潭)      	0	327855
2301	光寶科       	25	201312	光寶電子通訊(廣州)  	2	471217
2301	光寶科       	25	201312	光寶電源科技(東莞)  	2	476045
2301	光寶科       	25	201312	光寶數碼電子(東莞)  	2	89415
2301	光寶科       	25	201312	旭榮電子(深圳)      	2	203354
2301	光寶科       	25	201312	貝爾羅斯(北京)電子電	3	759521
2301	光寶科       	25	201312	貝爾羅斯(廣州)電子部	2	1360270
2301	光寶科       	25	201312	貝爾羅斯精密模具深圳	2	176892
2301	光寶科       	25	201312	東莞光寶電子        	2	1055097
2301	光寶科       	25	201312	東莞光寶電腦        	2	59610
2301	光寶科       	25	201312	東莞旭福電腦        	2	679583
2301	光寶科       	25	201312	東莞旭麗電子        	2	143064
2301	光寶科       	25	201312	東莞致力電腦        	2	342758
2301	光寶科       	25	201312	東莞致通電腦        	2	422337
2301	光寶科       	25	201312	南京光寶綠能科技    	0	22354
2301	光寶科       	25	201312	建興(廣州)電子科技  	2	0
2301	光寶科       	25	201312	建興光電科技(廣州)  	2	836416
2301	光寶科       	25	201312	建興電子科技(北海)  	2	896160
2301	光寶科       	25	201312	飛利浦建興數字(上海)	0	29872
2301	光寶科       	25	201312	珠海光寶移動通信科技	2	462842
2301	光寶科       	25	201312	常州光林新能源貿易  	0	29805
2301	光寶科       	25	201312	常州濱湖薄膜太陽能大	0	89326
2301	光寶科       	25	201312	凱明信息科技        	0	17883
2301	光寶科       	25	201312	惠州力信電子        	2	121277
2301	光寶科       	25	201312	惠州市富泰電子      	2	1937
2301	光寶科       	25	201312	敦揚汽車電子(廣州)  	2	163764
2301	光寶科       	25	201312	敦揚科技(無錫)      	0	204185
2301	光寶科       	25	201312	晶品光電(常州)      	0	804735
2301	光寶科       	25	201312	閎暉科技(蘇州)      	0	2322138
2301	光寶科       	25	201312	源興電腦科技 (東莞) 	2	848519
2301	光寶科       	25	201312	廣州光寶計算        	2	69863
2301	光寶科       	25	201312	廣州光寶通信        	2	732011
2301	光寶科       	25	201312	廣州光寶電子        	2	1090863
2301	光寶科       	25	201312	寶威光電(惠州)      	2	193733
2301	光寶科       	25	201312	蘇州旭隆模具製造    	0	35725
2301	光寶科       	25	201412	Guangzhou Electronic	2	3645123
2301	光寶科       	25	201412	Guangzhou Engineerin	2	2863813
2301	光寶科       	25	201412	LITE-ON Young Fast(H	2	230838
2301	光寶科       	25	201412	Shenzhen Lite-On Mob	2	412412
2301	光寶科       	25	201412	Zhuhai Lite-On Mobil	2	490716
2301	光寶科       	25	201412	1	      	33458122
2301	光寶科       	25	201412	力信科技(惠州)      	2	0
2301	光寶科       	25	201412	中寶科技(中國)      	0	939942
2301	光寶科       	25	201412	天津光寶電子        	3	2101337
2301	光寶科       	25	201412	光寶(廣州)精密模具  	2	385520
2301	光寶科       	25	201412	光寶力信科技(贛州)  	0	421418
2301	光寶科       	25	201412	光寶科技(江蘇)      	0	4613600
2301	光寶科       	25	201412	光寶科技(咸寧)      	2	205400
2301	光寶科       	25	201412	光寶科技(廣州)      	2	1049120
2301	光寶科       	25	201412	光寶科技(廣州)投資  	2	948000
2301	光寶科       	25	201412	光寶科技(鷹潭)      	0	347600
2301	光寶科       	25	201412	光寶節能科技(上海)  	0	0
2301	光寶科       	25	201412	光寶電子通訊(廣州)  	2	499596
2301	光寶科       	25	201412	光寶電源科技(東莞)  	2	504715
2301	光寶科       	25	201412	光寶電源科技(常州)  	0	568294
2301	光寶科       	25	201412	光寶數碼電子(東莞)  	2	94800
2301	光寶科       	25	201412	旭榮電子(深圳)      	2	203354
2301	光寶科       	25	201412	宏暻科技（深圳）    	2	6320
2301	光寶科       	25	201412	貝爾羅斯(北京)電子電	3	0
2301	光寶科       	25	201412	東莞光寶電子        	2	1118640
2301	光寶科       	25	201412	東莞光寶電腦        	2	63200
2301	光寶科       	25	201412	東莞旭福電腦        	2	720512
2301	光寶科       	25	201412	東莞旭麗電子        	2	151680
2301	光寶科       	25	201412	東莞致力電腦        	2	363400
2301	光寶科       	25	201412	東莞致通電腦        	2	447772
2301	光寶科       	25	201412	南京光寶綠能科技    	0	23700
2301	光寶科       	25	201412	建興(廣州)電子科技  	2	63200
2301	光寶科       	25	201412	建興光電科技(廣州)  	2	1358800
2301	光寶科       	25	201412	建興電子科技(北海)  	2	1738000
2301	光寶科       	25	201412	飛利浦建興數字(上海)	0	31600
2301	光寶科       	25	201412	常州光林新能源貿易  	0	31600
2301	光寶科       	25	201412	常州濱湖薄膜太陽能大	0	94705
2301	光寶科       	25	201412	凱明信息科技        	0	18960
2301	光寶科       	25	201412	惠州力信電子        	2	128593
2301	光寶科       	25	201412	惠州市富泰電子      	2	2054
2301	光寶科       	25	201412	敦揚汽車電子(廣州)  	2	185492
2301	光寶科       	25	201412	敦揚科技(無錫)      	0	158000
2301	光寶科       	25	201412	晶品光電(常州)      	0	853200
2301	光寶科       	25	201412	閎暉科技(蘇州)      	0	2466750
2301	光寶科       	25	201412	源興電腦科技 (東莞) 	2	899620
2301	光寶科       	25	201412	廣州光寶計算        	2	74070
2301	光寶科       	25	201412	廣州光寶通信        	2	776096
2301	光寶科       	25	201412	廣州旭麗電子        	2	1156560
2301	光寶科       	25	201412	蘇州旭隆模具製造    	0	0
2301	光寶科       	25	201512	Guangzhou Electronic	2	3780662
2301	光寶科       	25	201512	Guangzhou Engineerin	2	2970300
2301	光寶科       	25	201512	LITE-ON Young Fast(H	2	213038
2301	光寶科       	25	201512	Shenzhen Lite-On Mob	2	427746
2301	光寶科       	25	201512	Zhuhai Lite-On Mobil	2	508963
2301	光寶科       	25	201512	1	      	38599441
2301	光寶科       	25	201512	力信科技(惠州)      	2	0
2301	光寶科       	25	201512	中寶科技(中國)      	0	974892
2301	光寶科       	25	201512	天津光寶電子        	3	2179472
2301	光寶科       	25	201512	光寶(廣州)精密模具  	2	399855
2301	光寶科       	25	201512	光寶力信科技(贛州)  	0	437087
2301	光寶科       	25	201512	光寶科技(江蘇)      	0	4949025
2301	光寶科       	25	201512	光寶科技(咸寧)      	2	213038
2301	光寶科       	25	201512	光寶科技(常州)      	0	589426
2301	光寶科       	25	201512	光寶科技(廣州)      	2	1088130
2301	光寶科       	25	201512	光寶科技(廣州)投資  	2	2622000
2301	光寶科       	25	201512	光寶科技(鷹潭)      	0	360525
2301	光寶科       	25	201512	光寶節能科技(上海)  	0	2130375
2301	光寶科       	25	201512	光寶電子通訊(廣州)  	2	518173
2301	光寶科       	25	201512	光寶電源科技(東莞)  	2	523482
2301	光寶科       	25	201512	光寶網絡通訊(東莞)有	2	464422
2301	光寶科       	25	201512	光寶數碼電子(東莞)  	2	98325
2301	光寶科       	25	201512	旭榮電子(深圳)      	2	203354
2301	光寶科       	25	201512	宏暻科技（深圳）    	2	3408
2301	光寶科       	25	201512	貝爾羅斯(北京)電子電	3	0
2301	光寶科       	25	201512	東莞光寶電子        	2	1160235
2301	光寶科       	25	201512	東莞光寶電腦        	2	65550
2301	光寶科       	25	201512	東莞旭福電腦        	2	747303
2301	光寶科       	25	201512	東莞旭麗電子        	2	157320
2301	光寶科       	25	201512	東莞致力電腦        	2	376913
2301	光寶科       	25	201512	南京光寶綠能科技    	0	24581
2301	光寶科       	25	201512	建興(廣州)電子科技  	2	65550
2301	光寶科       	25	201512	建興光電科技(廣州)  	2	1409325
2301	光寶科       	25	201512	建興電子科技(北海)  	2	1802625
2301	光寶科       	25	201512	飛利浦建興數字(上海)	0	32775
2301	光寶科       	25	201512	常州光林新能源貿易  	0	32775
2301	光寶科       	25	201512	常州濱湖薄膜太陽能大	0	98227
2301	光寶科       	25	201512	凱明信息科技        	0	19665
2301	光寶科       	25	201512	惠州力信電子        	2	133361
2301	光寶科       	25	201512	惠州市富泰電子      	2	2130
2301	光寶科       	25	201512	敦揚汽車電子(廣州)  	2	192389
2301	光寶科       	25	201512	敦揚科技(無錫)      	0	163875
2301	光寶科       	25	201512	晶品光電(常州)      	0	884925
2301	光寶科       	25	201512	閎暉科技(蘇州)      	0	2559804
2301	光寶科       	25	201512	源興電腦科技 (東莞) 	2	933071
2301	光寶科       	25	201512	廣州光寶計算        	2	76825
2301	光寶科       	25	201512	廣州光寶通信        	2	804954
2301	光寶科       	25	201512	廣州光寶電子        	2	1199565
2301	光寶科       	25	201512	蘇州旭隆模具製造    	0	0
2301	光寶科       	25	201612	Guangzhou Electronic	2	3714332
2301	光寶科       	25	201612	Guangzhou Engineerin	2	2918189
2301	光寶科       	25	201612	LITE-ON Young Fast(H	2	209300
2301	光寶科       	25	201612	Shenzhen Lite-On Mob	2	420256
2301	光寶科       	25	201612	Zhuhai Lite-On Mobil	2	500034
2301	光寶科       	25	201612	1	      	39224507
2301	光寶科       	25	201612	力信科技(惠州)      	2	0
2301	光寶科       	25	201612	中寶科技(中國)      	0	957789
2301	光寶科       	25	201612	天津光寶電子        	3	2141236
2301	光寶科       	25	201612	光寶(廣州)精密模具  	2	392840
2301	光寶科       	25	201612	光寶力信科技(贛州)  	0	429419
2301	光寶科       	25	201612	光寶科技(上海)      	0	2286200
2301	光寶科       	25	201612	光寶科技(江蘇)      	0	4862200
2301	光寶科       	25	201612	光寶科技(咸寧)      	2	209300
2301	光寶科       	25	201612	光寶科技(廣州)      	2	1069040
2301	光寶科       	25	201612	光寶科技(廣州)投資  	2	2576000
2301	光寶科       	25	201612	光寶科技(鷹潭)      	0	354200
2301	光寶科       	25	201612	光寶電子通訊(廣州)  	2	509082
2301	光寶科       	25	201612	光寶電源科技(東莞)  	2	514298
2301	光寶科       	25	201612	光寶網絡通訊(東莞)有	2	456274
2301	光寶科       	25	201612	光寶數碼電子(東莞)  	2	96600
2301	光寶科       	25	201612	旭榮電子(深圳)      	2	203354
2301	光寶科       	25	201612	貝爾羅斯(北京)電子電	3	1686121
2301	光寶科       	25	201612	東莞光寶電子        	2	1139880
2301	光寶科       	25	201612	東莞光寶電腦        	2	64400
2301	光寶科       	25	201612	東莞旭福電腦        	2	734192
2301	光寶科       	25	201612	東莞旭麗電子        	2	154560
2301	光寶科       	25	201612	東莞致力電腦        	2	370300
2301	光寶科       	25	201612	南京光寶綠能科技    	0	24150
